Class;Date;Opening Price;Closing Price;Maximum;Minimum;Var. %;Return;MOMENTUM5;EMA12;EMA26;MACD 12-26;EMA9 of MACD12-26;MACD 12-26-9;ROI10;ROI20;ROI30;RSI 10;RSI 14;RSI 30;STOCHRSI10;STOCHRSI14;STOCHRSI30;ADX;Williams%R;CCI;ATR;UO;;;;;;;
1;20120118;1289;1302.25;1304.25;1286.5;1.0100;0.010083382;16.25;1280.804824;1264.529445;16.27537903;13.74525224;2.530126792;1.81194E-06;2.39028E-06;1.2308E-06;49.92290789;50.37308664;50.53819849;0.108335757;0.427933309;0.6594079;22.06454538;-3.265306122;116.6879865;20.01277217;66.15461219;;;;;;;
1;20120119;1302.75;1310.5;1311.5;1299.25;0.6300;0.006335189;22.25;1285.373313;1267.934672;17.43864132;14.48393006;2.954711267;2.22397E-06;3.42825E-06;1.14896E-06;50.01393618;50.25268253;50.59590787;0.242195226;0.03418127;0.86188303;22.9984364;-1.47601476;145.493768;19.45828845;68.08368306;;;;;;;
1;20120120;1310;1310.75;1311.75;1304.75;0.0200;0.000190767;19;1289.277419;1271.106177;18.17124122;15.22139229;2.949848933;2.2381E-06;2.25772E-06;1.15359E-06;50.05919198;50.34678128;50.63931934;0.308745042;0.341908108;1;24.13353638;-1.639344262;144.3062717;18.5684107;69.73484898;;;;;;;
1;20120123;1307.5;1311;1318.25;1305;0.0200;0.00019073;22;1292.619354;1274.061275;18.55807885;15.8887296;2.66934925;2.17732E-06;2.25685E-06;9.75886E-07;50.13807554;50.02665374;50.68556779;0.424745368;0;1;24.50745024;-12.39316239;136.5902293;18.18852422;65.90826145;;;;;;;
1;20120124;1311.25;1311.5;1311.75;1301.5;0.0400;0.000381388;22.25;1295.524069;1276.834514;18.68955473;16.44889463;2.2406601;2.13077E-06;1.87733E-06;1.54822E-06;50.21510798;50.0903459;50.72068415;0.538023577;0.122164637;1;24.85465596;-11.53846154;111.8355065;17.62148678;68.53053247;;;;;;;
0;20120125;1311.25;1320.25;1324.75;1303;0.6700;0.00667175;18;1299.328058;1280.050476;19.27758221;17.01463215;2.262950068;1.99847E-06;1.77644E-06;1.2417E-06;50.28817518;50.16632167;50.77811021;0.645470781;0.267889864;1;23.90927541;-6.923076923;128.7275893;17.91638058;70.57812278;;;;;;;
0;20120126;1320.75;1315.25;1329.75;1309.25;-0.3800;-0.003787162;4.75;1301.777588;1282.657848;19.11973956;17.43565363;1.684085933;1.5851E-06;1.63923E-06;1.62359E-06;50.07249242;49.91305184;50.54823796;0.34853579;0;0.462734414;23.45011268;-23.01587302;123.1356813;18.10092482;68.47723897;;;;;;;
0;20120127;1314.75;1312.5;1319.25;1307;-0.2100;-0.002090857;1.75;1303.42719;1284.868378;18.55881168;17.66028524;0.898526439;1.22211E-06;2.03911E-06;1.75893E-06;50.04486756;49.887613;50.30272713;0.445691155;0;0;23.02374729;-27.6;93.5318445;17.68300162;64.30189519;;;;;;;
0;20120130;1314;1309;1314.5;1296;-0.2700;-0.002666667;-2;1304.284545;1286.655906;17.62863955;17.6539561;-0.025316547;1.1843E-06;1.54369E-06;1.98126E-06;49.91753561;49.91781951;50.0308512;0.155600659;0.050912765;0;22.62783657;-36.40350877;60.78096987;17.74135865;62.88943724;;;;;;;
1;20120131;1309;1308.25;1317.5;1302.25;-0.0600;-0.000572956;-3.25;1304.894615;1288.255468;16.63914699;17.45099428;-0.811847293;1.12636E-06;1.67465E-06;1.85222E-06;49.99602765;49.94531147;50.0051803;0.211774578;0.097250191;0;22.71110637;-37.71929825;65.32212885;17.56340446;60.046333;;;;;;;
1;20120201;1307.75;1319.75;1327;1303.75;0.8800;0.008790369;-0.5;1307.180059;1290.588396;16.59166253;17.27912793;-0.6874654;1.01857E-06;1.40324E-06;1.91191E-06;50.05158321;50.01232563;50.09756098;0.361665645;0.210201904;0.119520115;21.80438243;-17.54385965;90.22769057;17.96958986;61.58197625;;;;;;;
1;20120202;1320.25;1322.75;1326;1317;0.2300;0.002273158;7.5;1309.575434;1292.970737;16.60469707;17.14424176;-0.539544687;7.09168E-07;1.45627E-06;2.50072E-06;50.09039871;50.07810112;49.91195352;0.466391373;0.392375827;0;21.88292863;-12.28070175;104.5112198;17.32890487;60.88800704;;;;;;;
0;20120203;1322.75;1339;1342;1320;1.2300;0.012285012;26.5;1314.102291;1296.380312;17.7219783;17.25978906;0.462189232;1.60379E-06;1.89733E-06;2.00799E-06;50.17968243;50.04666756;50.00715027;0.707282339;0.327627576;0.109907075;20.57755703;-4.938271605;148.4917405;17.66255452;61.72494642;;;;;;;
1;20120206;1336.5;1339;1340.5;1330.25;0.0000;0;30;1317.932708;1299.537326;18.39538122;17.48690749;0.90847372;1.58955E-06;1.86067E-06;2.00295E-06;50.21640913;50.09831283;50.05965358;0.806372402;0.43400878;0.170523486;20.03832042;-5.405405405;154.776477;17.13308634;66.03718192;;;;;;;
1;20120207;1339;1344.75;1345.75;1331.75;0.4300;0.004294249;36.5;1322.058445;1302.886413;19.17203158;17.82393231;1.348099267;1.87372E-06;1.9759E-06;1.84519E-06;50.34178486;50.18783108;50.15203189;1;0.65383017;0.277176597;19.12463978;-2.010050251;166.9966997;16.90929446;69.78290662;;;;;;;
1;20120208;1344.25;1347;1348.25;1338.25;0.1700;0.001673173;27.25;1325.895607;1306.154086;19.74152082;18.20745001;1.534070807;1.4995E-06;1.72914E-06;1.66061E-06;50.44219358;50.2644555;50.23543253;1;0.820706717;0.373464763;18.69921858;-2.392344498;163.4568837;16.41577342;72.077433;;;;;;;
0;20120209;1347;1348.25;1352.75;1340.75;0.0900;0.000927988;25.5;1329.334745;1309.272302;20.06244235;18.57844848;1.483993872;1.84784E-06;1.69707E-06;1.68202E-06;50.51004345;50.34293409;50.27735337;1;1;0.421863452;17.93688359;-7.929515419;154.0650773;16.10036104;73.6004676;;;;;;;
1;20120210;1348;1340.5;1348.25;1333.75;-0.5700;-0.005748192;1.5;1331.052476;1311.585465;19.46701116;18.75616102;0.710850145;1.58569E-06;1.39114E-06;1.85957E-06;50.33255945;50.27477519;50.01300746;0.700452916;0.850305864;0.116669352;17.2290011;-21.58590308;108.7093101;15.98604953;71.28014794;;;;;;;
0;20120213;1347.25;1349.1;1352.25;1342.75;0.6400;0.006415517;10.1;1333.829018;1314.364319;19.46469885;18.89786858;0.566830265;2.24878E-06;1.69894E-06;1.74813E-06;50.26815566;50.36285222;50.09645904;0.529415657;1;0.213016324;17.19806439;-6.431718062;123.5812697;15.68347457;73.09309925;;;;;;;
0;20120214;1349.25;1347.7;1352;1337.75;-0.1000;-0.001037729;2.95;1335.963015;1316.833629;19.12938637;18.94417214;0.185214226;2.21663E-06;1.65501E-06;1.82263E-06;49.89855852;50.30924514;49.83704555;0;0.887199793;0;17.16933745;-8.898678414;99.67136783;15.58108353;71.48126177;;;;;;;
1;20120215;1354.8;1342.2;1358;1338;-0.4100;-0.004081027;-4.8;1336.922552;1318.71262;18.20993201;18.79732411;-0.587392103;1.26674E-06;1.13413E-06;1.34209E-06;49.96912172;50.22446361;49.81363721;0.115396472;0.708802198;0;16.56987701;-25.48387097;89.52609858;15.89672042;62.63134909;;;;;;;
1;20120216;1341.75;1354.8;1357.25;1334.25;0.9400;0.009387573;6.55;1339.672928;1321.385759;18.2871694;18.69529317;-0.408123769;1.78008E-06;1.23624E-06;1.54124E-06;50.06844775;50.20869184;49.89152429;0.277830616;0.653597642;0.080756093;16.01323517;-5.161290323;91.13122838;16.40409753;65.50234808;;;;;;;
1;20120217;1354.75;1359.75;1361.25;1353;0.3700;0.003653676;19.25;1342.761709;1324.227554;18.53415403;18.66306534;-0.128911311;1.13883E-06;1.35907E-06;1.6252E-06;50.13254395;50.15185948;49.93216033;0.382651177;0.494677489;0.122888998;16.79467879;-2.542372881;118.7713951;15.82166199;65.21820379;;;;;;;
0;20120221;1366.75;1360;1369.5;1355.75;0.0200;0.000183857;10.9;1345.413753;1326.877365;18.5363881;18.6377299;-0.101341796;1.15214E-06;1.35857E-06;1.60534E-06;50.1573659;50.01950038;50.00955408;0.423244086;0.020468479;0.20313359;16.73799622;-14.4486692;123.3323291;15.67368614;61.91226178;;;;;;;
1;20120222;1359.75;1356;1364;1353;-0.2900;-0.002941176;8.3;1347.042407;1329.034597;18.00780923;18.51174576;-0.503936535;6.21951E-07;1.24006E-06;1.51366E-06;50.12130753;50.01237379;49.97816339;0.364275551;0;0.170586605;16.6853624;-25.71428571;98.72628061;15.33985141;59.23142724;;;;;;;
1;20120223;1356;1363;1363.75;1350.25;0.5200;0.005162242;20.8;1349.497421;1331.550553;17.94686784;18.39877018;-0.451902338;8.74742E-07;1.17832E-06;1.43081E-06;50.17052638;50.09522319;50.05079082;0.444766254;0.236389452;0.245889312;16.63648813;-13.13131313;97.28379264;15.20843345;61.44338001;;;;;;;
1;20120224;1363;1363.25;1368.5;1361.5;0.0200;0.000183419;8.45;1351.613202;1333.89866;17.71454205;18.26192455;-0.547382503;8.19964E-07;1.32373E-06;1.39225E-06;50.21658092;50.14500623;50.12132935;0.732768927;0.37843254;0.31902618;17.35974389;-15.92356688;114.1217028;14.62211678;57.75391716;;;;;;;
1;20120227;1363.25;1367.25;1370.75;1353;0.2900;0.002934165;7.5;1354.018864;1336.36913;17.64973361;18.13948636;-0.489752751;1.45259E-06;1.50363E-06;1.39348E-06;50.20233767;50.16865169;50.1921372;0.821919658;0.445898776;0.392442285;17.78821219;-8.974358974;104.8744522;14.84553701;65.05113657;;;;;;;
0;20120228;1367.25;1371.5;1373.75;1364.5;0.3100;0.003108429;11.5;1356.708269;1338.971417;17.73685255;18.0589596;-0.322107054;1.20696E-06;1.70951E-06;1.51645E-06;50.26110841;50.21793057;50.14134028;1;0.586503353;0.339774223;18.89099924;-5.625;132.6766721;14.44585579;62.07686802;;;;;;;
1;20120229;1371.25;1364.5;1377.25;1356.75;-0.5100;-0.005103901;8.5;1357.906997;1340.862423;17.04457419;17.85608252;-0.811508329;9.15153E-07;1.55225E-06;1.39481E-06;50.1575164;50.17483636;50.11120686;0.645216668;0.463545124;0.308530816;19.52965116;-29.31034483;104.561174;14.87829467;57.26773093;;;;;;;
0;20120301;1362.25;1374.5;1375.25;1358.75;0.7300;0.007328692;11.5;1360.459767;1343.354095;17.1056715;17.70600031;-0.600328817;1.73859E-06;1.48778E-06;1.31785E-06;50.0735225;50.22840682;50.17857223;0.026340315;0.616394652;0.378377634;20.24802209;-6.32183908;111.6777103;14.99413076;64.08576131;;;;;;;
0;20120302;1374.5;1368.75;1377;1365;-0.4200;-0.004183339;5.5;1361.735187;1345.235273;16.49991387;17.46478303;-0.964869153;7.54416E-07;1.25818E-06;1.06723E-06;50.0462458;50.12401075;50.14265874;0;0.31852735;0.341141248;21.2955031;-19.76744186;106.5043255;14.78026428;63.29705107;;;;;;;
0;20120305;1367.25;1364.5;1369.5;1358;-0.3100;-0.003105023;-2.75;1362.160543;1346.66229;15.4982529;17.071477;-1.573224103;2.61441E-07;6.98153E-07;9.90042E-07;50.05761556;50.1282596;50.1294801;0.052916394;0.390356993;0.327477166;22.26816403;-29.65116279;60.39932687;14.54595969;61.43284197;;;;;;;
1;20120306;1364;1342;1365.75;1338.5;-1.6500;-0.016489557;-29.5;1359.058921;1346.316935;12.74198572;16.20557874;-3.463593026;-9.76606E-07;9.54931E-08;5.92327E-07;50.16042977;50.14576389;50.16300887;0.53142781;0.617452332;0.362240996;23.17134919;-81.97674419;-51.30270795;15.45339114;52.30814464;;;;;;;
1;20120307;1341.5;1352.75;1354.25;1341.25;0.8000;0.008010432;-11.75;1358.088318;1346.793459;11.29485917;15.22343483;-3.928575656;-1.59264E-07;2.32091E-07;7.75608E-07;50.0997592;50.07030856;50.20796832;0.249058692;0.268175535;0.408856556;24.19555687;-56.97674419;-52.33430583;15.27814891;52.8606572;;;;;;;
1;20120308;1352.75;1366.4;1368.5;1350.5;1.0100;0.010090556;-8.1;1359.367038;1348.245795;11.12124312;14.40299649;-3.281753371;2.03006E-07;5.37785E-07;8.51262E-07;50.11013266;50.09393837;50.25817236;0.297338202;0.377556086;0.605138438;23.35759756;-28;38.83071553;15.47256685;56.759641;;;;;;;
0;20120309;1366.25;1372.5;1374.5;1363.25;0.4500;0.004464286;3.75;1361.387494;1350.042403;11.34509101;13.79141539;-2.44632438;5.14007E-07;6.64222E-07;1.04788E-06;50.13833277;50.11988501;50.23729474;0.428585335;0.497661025;0.866216041;23.51300402;-12.25806452;98.57043163;15.17095493;61.18116816;;;;;;;
1;20120312;1372.75;1372.5;1372.75;1366;0.0000;0;8;1363.09711;1351.705929;11.39118163;13.31136864;-1.920187009;3.00224E-07;8.73628E-07;1.09866E-06;50.13918589;50.13288633;50.18340929;0.432555907;0.557843115;0.797410377;23.83558782;-12.25806452;94.79268925;14.56945815;59.1169985;;;;;;;
0;20120313;1372.5;1396.25;1397;1371.5;1.7300;0.017304189;54.25;1368.197555;1355.005489;13.19206537;13.28750799;-0.095442612;1.31182E-06;1.24869E-06;1.55674E-06;50.22951288;50.17902691;50.15127894;1;0.687663157;0.728121539;22.3389456;-1.282051282;221.3842243;15.35021114;67.86684205;;;;;;;
1;20120314;1396.5;1394.25;1399.75;1390;-0.1400;-0.001432408;41.5;1372.205623;1357.91249;14.29313309;13.48863301;0.804500082;1.57704E-06;1.23633E-06;1.53843E-06;50.09316186;50.0684969;49.9747221;0.255998321;0;0.347378194;21.75383177;-8.979591837;235.3171584;14.95019606;66.52597914;;;;;;;
1;20120315;1394;1401.75;1403;1390.5;0.5400;0.005379236;35.35;1376.750912;1361.159713;15.59119887;13.90914618;1.68205269;1.42953E-06;1.56716E-06;1.44908E-06;50.19223729;50.15612678;50.0541378;0.796605125;0.547995254;0.518637482;20.96293281;-1.937984496;216.4695965;14.77518205;77.29484672;;;;;;;
0;20120316;1401.5;1405.11;1406.25;1400;0.2400;0.002397004;32.61;1381.113849;1364.41529;16.69855868;14.46702868;2.231530003;1.89442E-06;1.31466E-06;1.44855E-06;50.28267013;50.24200051;50.13364874;1;1;0.690102172;20.78515898;-1.682656827;208.1577978;14.16624048;78.01551195;;;;;;;
0;20120319;1397.25;1404;1408;1393.5;-0.0800;-0.000789974;31.5;1384.634795;1367.347491;17.28730431;15.03108381;2.256220501;2.06081E-06;1.15745E-06;1.13928E-06;50.04301592;50.15108717;50.07531275;0;0.476014709;0.564301088;20.47610541;-5.755395683;156.3794974;14.19008044;75.66733151;;;;;;;
0;20120320;1404;1400;1405;1391.75;-0.2800;-0.002849003;3.75;1386.998673;1369.766195;17.23247761;15.47136257;1.761115043;3.04102E-06;1.05244E-06;1.0747E-06;49.69522972;50.04358662;50.01273622;0;0;0.429355326;20.18912709;-11.51079137;116.9742713;14.12293184;74.47589853;;;;;;;
0;20120321;1400;1397.5;1405.75;1394.25;-0.1800;-0.001785714;3.25;1388.614261;1371.820551;16.79371051;15.73583215;1.057878354;2.34549E-06;1.09566E-06;9.31601E-07;49.81101154;50.01607383;49.98796332;0.19709543;0;0.375932772;20.08624359;-15.10791367;100.8230761;13.93557957;69.47160868;;;;;;;
1;20120322;1397.75;1389;1400.75;1382.5;-0.6100;-0.00608229;-12.75;1388.673606;1373.093103;15.58050312;15.70476635;-0.124263231;1.19549E-06;6.97595E-07;7.51186E-07;49.94540199;49.96378134;49.98294704;0.425868331;0;0.365115217;19.99070892;-27.3381295;57.09424989;14.24375245;62.34324361;;;;;;;
1;20120323;1389;1394;1395.25;1380.5;0.3600;0.003599712;-11.11;1389.493051;1374.641762;14.85128931;15.53407094;-0.682781628;1.12918E-06;8.17629E-07;8.12378E-07;50.04161857;49.93356371;50.03510393;0.589657856;0;0.498198438;19.90199816;-20.14388489;47.83196372;14.27991299;66.59450116;;;;;;;
0;20120326;1393.75;1415;1415.5;1392.5;1.5100;0.015064562;11;1393.417197;1377.631261;15.78593617;15.58444399;0.201492183;2.17705E-06;1.23413E-06;1.29061E-06;50.09773621;49.83877454;50.03623485;0.68518692;0;0.500742487;18.98296436;-0.673400673;108.0180009;14.90277635;69.88369398;;;;;;;
0;20120327;1415;1406.5;1419.75;1406;-0.6000;-0.006007067;6.5;1395.429936;1379.769686;15.66024996;15.59960518;0.060644779;5.32816E-07;9.1754E-07;1.004E-06;50.09675862;49.90076746;50.01757325;0.683522767;0.153742378;0.458762446;18.15560527;-19.13357401;107.2865653;14.82043518;62.9937052;;;;;;;
0;20120328;1406.25;1400.25;1412.25;1392;-0.4400;-0.004443654;2.75;1396.171484;1381.286746;14.88473797;15.45663174;-0.571893765;3.20144E-07;9.45211E-07;9.27403E-07;50.0788893;49.9758475;49.94419238;0.653103818;0.339940801;0.293689183;17.38734326;-34.51327434;66.03138738;15.20826124;58.61433027;;;;;;;
1;20120329;1399.5;1398.25;1404;1386.25;-0.1400;-0.001428316;9.25;1396.491256;1382.543284;13.94797231;15.15489985;-1.206927544;-1.66261E-07;6.33421E-07;9.91969E-07;50.09532944;50.06610253;49.86616104;0.681089886;0.563773187;0;16.67395711;-40;41.51724733;15.38981401;57.95037597;;;;;;;
1;20120330;1398;1403.25;1406.25;1395.75;0.3600;0.003575898;9.25;1397.531063;1384.077114;13.45394824;14.81470953;-1.360761287;-8.16566E-08;9.07638E-07;8.50381E-07;50.08429268;50.06856244;49.92111263;0.966600484;0.569873748;0.14017858;16.71246623;-34.19689119;59.81552151;15.04054158;60.91198976;;;;;;;
0;20120402;1407.25;1412.5;1417.75;1399;0.6600;0.00659184;-2.5;1399.833976;1386.182513;13.65146274;14.58206017;-0.930597431;4.41484E-07;1.24495E-06;9.1415E-07;50.13555772;50.11679054;49.98080443;1;0.689479393;0.292449188;15.73196685;-18.47133758;89.51842961;15.3055029;64.07591489;;;;;;;
0;20120403;1412;1408.75;1414.25;1399.5;-0.2700;-0.002654867;2.25;1401.205672;1387.854179;13.35149305;14.33594675;-0.984453702;4.5644E-07;1.73929E-06;8.49414E-07;50.10950341;50.08441592;49.97527169;0.919720803;0.609190379;0.278335449;14.86066471;-28.02547771;77.62905595;15.26582412;61.72622752;;;;;;;
0;20120404;1409;1393.25;1409;1388.5;-1.1000;-0.011002662;-7;1399.981723;1388.25387;11.72785305;13.81432801;-2.08647496;-2.00025E-07;1.07631E-06;6.65994E-07;50.12215498;50.11137667;49.92730098;0.92951703;0.676053009;0.155964732;14.05159844;-67.51592357;12.89038131;15.63969382;52.21590883;;;;;;;
0;20120405;1393.25;1390.25;1397.75;1384;-0.2200;-0.002153239;-8;1398.484534;1388.401731;10.08280344;13.0680231;-2.985219652;8.21584E-08;6.38286E-07;4.92032E-07;50.11843327;50.13213189;49.95155334;0.817706956;0.939306704;0.217831198;13.30032262;-75.15923567;-47.76334538;15.50471569;54.5276168;;;;;;;
0;20120406;1390.5;1390.25;1394.75;1372;0.0000;0;-13;1397.217683;1388.53864;8.679043172;12.19022711;-3.511183938;-1.76767E-07;4.77729E-07;4.87634E-07;50.19055387;50.14251011;49.98232085;1;1;0.296317481;12.60270936;-61.78010471;-107.6168037;16.022236;60.01451379;;;;;;;
0;20120409;1375;1375;1382.75;1371.75;-1.1000;-0.01096925;-37.5;1393.799578;1387.535778;6.263800303;11.00494175;-4.741141446;-2.0721E-06;8.41454E-08;1.5599E-07;50.21112095;50.19222618;50.02693762;1;1;0.410132498;11.95492561;-93.22916667;-205.4158963;16.19921914;55.04322931;;;;;;;
1;20120410;1374.25;1357;1380.75;1352.5;-1.3100;-0.013090909;-51.75;1388.138104;1385.273868;2.864236228;9.376800645;-6.512564417;-2.6216E-06;-1.03468E-06;-2.39862E-07;50.33807295;50.27297577;50.08735682;1;1;0.564258645;11.35341214;-93.30855019;-265.5032028;17.05998921;47.18047269;;;;;;;
1;20120411;1357.75;1364;1370.5;1357.5;0.5200;0.005158438;-29.25;1384.42455;1383.698026;0.72652379;7.646745274;-6.920221484;-1.90418E-06;-7.87766E-07;1.21597E-08;50.11089797;50.11821391;50.02413292;0.104835926;0.643571101;0.402977852;11.35309643;-82.89962825;-200.3125558;16.80570426;43.98586712;;;;;;;
0;20120412;1364.25;1386;1386.25;1363.25;1.6100;0.016129032;-4.25;1384.666927;1383.868543;0.798384145;6.277073048;-5.478688903;-6.07195E-07;-3.87462E-07;2.23615E-07;50.11863865;50.08958022;50.04138592;0.135337414;0.577625438;0.446989341;11.44614381;-50.18587361;-91.93296655;17.24815396;50.75915641;;;;;;;
0;20120413;1385.75;1365;1388.5;1363.75;-1.5200;-0.015151515;-25.25;1381.641246;1382.470873;-0.829627077;4.855733023;-5.6853601;-1.98851E-06;-1.03623E-06;-4.07878E-08;50.10758837;50.05733558;50.0456113;0;0.420646492;0.457768041;11.7328231;-81.41263941;-111.837841;17.7840001;47.37022907;;;;;;;
1;20120416;1366;1364;1375.25;1360.5;-0.0700;-0.000732601;-11;1378.927208;1381.10266;-2.175452085;3.449496001;-5.624948087;-2.52695E-06;-1.03488E-06;1.71593E-08;49.9267309;50.1425193;50.04617473;0;0.560942246;0.459205339;11.99902529;-82.37547893;-125.7471871;17.56728581;44.93897128;;;;;;;
0;20120417;1364.25;1383.5;1388.75;1359.25;1.4300;0.014296188;26.5;1379.630714;1381.280241;-1.649526356;2.42969153;-4.079217886;-1.2661E-06;-4.00665E-07;7.58653E-07;50.06813433;50.15177963;49.98487783;0.343761181;0.437970545;0.302840198;13.34882294;-52.49042146;-62.19922491;18.41962254;47.14525634;;;;;;;
0;20120418;1383.75;1378.25;1386.75;1377.75;-0.3800;-0.003794724;14.25;1379.418297;1381.055779;-1.63748168;1.616256888;-3.253738568;-7.47947E-07;-4.75074E-07;4.76032E-07;50.11366047;50.19706279;50.05143304;0.454438275;0.647964614;0.472619003;12.61754939;-60.53639847;-38.31026639;17.74679236;46.46844992;;;;;;;
1;20120419;1378.75;1372.5;1390;1365.5;-0.4200;-0.004171957;-13.5;1378.353943;1380.422017;-2.068073667;0.879390777;-2.947464444;-8.98164E-07;-4.07471E-07;1.31639E-07;50.16764014;50.14970361;50.10999182;0.585666456;0.428343276;0.656989055;12.20570542;-69.348659;-57.41479889;18.22916433;47.123295;;;;;;;
0;20120420;1373.75;1375.25;1383.25;1371.25;0.2000;0.002003643;10.25;1377.876414;1380.038905;-2.162491052;0.271014411;-2.433505463;-7.50675E-07;-4.64685E-07;7.17347E-08;50.15591924;49.9812238;50.11447494;0.557172161;0;0.782711628;11.36743214;-63.15789474;-49.8879761;17.78422402;46.11829255;;;;;;;
1;20120423;1372.25;1362.75;1374.75;1354;-0.9100;-0.009089256;-1.25;1375.549273;1378.758245;-3.20897201;-0.424982873;-2.783989137;-6.19605E-07;-1.35516E-06;-1.49934E-07;50.19324075;50.07410811;50.13962355;0.647903242;0.318367382;0.959120803;10.58903552;-81.85840708;-102.0174719;18.03177945;40.43036445;;;;;;;
1;20120424;1363;1370;1371.25;1361;0.5300;0.005320125;-13.5;1374.695539;1378.109486;-3.413947439;-1.022775786;-2.391171653;7.27545E-07;-9.34591E-07;-4.40723E-07;50.13209438;50.09387481;50.09679736;0.770566187;0.386119098;0.843392835;10.49335184;-61.32596685;-79.02466416;17.47593806;46.05326331;;;;;;;
1;20120425;1370.75;1387.25;1387.75;1369.5;1.2600;0.012591241;9;1376.626994;1378.786561;-2.159566964;-1.250134022;-0.909432942;1.25429E-06;-3.08989E-07;-9.82779E-08;50.21645022;50.17995126;50.09816074;1;0.681152073;0.848378452;10.51082388;-17.75147929;-0.927676883;17.5312282;53.83774215;;;;;;;
1;20120426;1387.25;1396.75;1398.25;1381;0.6800;0.006848081;24.25;1379.722841;1380.117186;-0.39434503;-1.078976223;0.684631193;5.81294E-07;-1.06137E-08;-6.25556E-08;50.25535705;50.2293727;50.09067354;1;0.850547469;0.820999211;9.948093726;-3.278688525;61.60849034;17.51114047;55.35201412;;;;;;;
0;20120427;1396.75;1398.5;1403;1386.5;0.1300;0.001252909;23.25;1382.611635;1381.478876;1.132758707;-0.636629237;1.769387944;1.75357E-06;-9.36534E-08;-8.97469E-08;50.28739979;50.29231568;50.08077202;1;1;0.784791243;9.832739153;-8.910891089;89.35742972;17.43891615;59.32425252;;;;;;;
